Wavelength,Peridinin,19'-Butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,19'-keto-hexanoyloxyfucoxanthin,Violaxanthin,19'-hexanoyloxyfucoxanthin,Astaxanthin,Diadinoxanthin,Dinoxanthin,Antheraxanthin,Alloxanthin,Myxoxanthophyll,Diatoxanthin,Zeaxanthin,Lutein,Canthaxanthin,Gyroxanthin diester,Echinenone,"B,e-carotene","B,B-carotene",Chlorophyll-a,Chlorophyll-b,DV chlorophyll-a,Chlorophyllide-a,Phaeophorbide-a,Phaeophytin-a,Chlorophyll C3,chlorophyll c2
680.7,0.000196582,0.000518359,0.000274107,0.001279191,3.14825e-05,0.000605636,0.000182945,-0.00028951,1.78409e-06,0.000822825,0.000587662,0.001070787,0.000220278,0.000596795,0.000225081,0.000364093,0.000233419,0.000389369,0.00088968,0.000336663,-9.86041e-06,0.000890591,0.002468677,0.000129689,0.002222119,0.005736241,0.00369646,0.002576211,0.000321745,0.000245107
681.5,0.000234634,0.000525562,0.000263767,0.001304317,5.37343e-05,0.000594395,0.000191405,-0.000255322,-3.09304e-05,0.000883473,0.000626987,0.001051188,0.000224767,0.000540478,0.000224917,0.000412919,0.000190833,0.000331787,0.000984119,0.00032226,4.36223e-06,0.00085685,0.002089485,0.000152887,0.001897838,0.005020014,0.003175515,0.002228948,0.000291909,0.000265376
682.4,0.000167117,0.000551149,0.000242827,0.001337684,8.32716e-05,0.000629527,0.000197777,-0.000238091,-4.42022e-06,0.000867499,0.000590891,0.001037499,0.000268114,0.000551273,0.000305615,0.000372368,0.000202781,0.000349422,0.00093951,0.000310646,-5.32622e-05,0.000813812,0.001707501,9.48e-05,0.001553193,0.004355832,0.002731248,0.00189287,0.000304269,0.000212594
683.3,0.000224939,0.000502544,0.000247123,0.001330115,7.25261e-05,0.000613541,0.000192376,-0.000227662,-2.95795e-05,0.000905877,0.000639184,0.001003382,0.000284333,0.000598659,0.000195697,0.00036071,0.000208061,0.000374839,0.000923197,0.000335834,-3.43799e-05,0.000848851,0.001443904,0.000113703,0.001290152,0.003886137,0.002345566,0.001668024,0.000305145,0.000243919
684.1,0.00023426,0.000517604,0.000236724,0.001347457,5.35547e-05,0.000660765,0.000141155,-0.000279654,3.22574e-05,0.000875903,0.000619949,0.001135261,0.000271853,0.000532413,0.000247448,0.000399021,0.000203806,0.000433312,0.000941068,0.000355398,-1.06806e-05,0.000882308,0.001272514,7.74e-05,0.001074998,0.003417798,0.0020335,0.001431987,0.000363195,0.000232033
685.0,0.00016277,0.000524071,0.000246032,0.001346633,2.19729e-05,0.000615206,0.000192621,-0.000229308,-3.87144e-05,0.000901131,0.000675158,0.001020418,0.000227784,0.000565183,0.000236249,0.00031013,0.000210001,0.000348321,0.000896302,0.000332055,-2.19953e-05,0.00084316,0.000992121,6.3e-05,0.000883178,0.003051292,0.001737971,0.001244626,0.000298796,0.000212409
685.8,0.000205388,0.000560211,0.000223577,0.00135956,9.34875e-05,0.000683209,0.000196171,-0.000289133,7.35348e-05,0.000853827,0.000667186,0.001087952,0.000303877,0.00061235,0.000305767,0.000370202,0.000239175,0.000399041,0.000931555,0.000262674,2.81982e-05,0.000903155,0.000835194,3.75e-05,0.000759583,0.002706109,0.001499275,0.00110432,0.000305981,0.00016981
686.7,0.000229601,0.000520377,0.000199344,0.001328819,7.96843e-05,0.000624529,0.000204577,-0.000277667,-2.42259e-05,0.00086992,0.000644854,0.001007047,0.000253153,0.000589565,0.000182351,0.000399699,0.000235245,0.000401086,0.000925243,0.000272327,-6.54909e-05,0.000860674,0.00070077,6.95e-05,0.00058591,0.002461379,0.001337103,0.000969166,0.000324128,0.000200061
687.5,0.000193571,0.000525242,0.000247418,0.001367657,6.45674e-05,0.00065737,0.00022005,-0.000304559,2.29012e-05,0.00088979,0.000618065,0.001075392,0.000301422,0.000579155,0.000249759,0.000366893,0.000254433,0.000414723,0.000925264,0.000316309,-2.81219e-05,0.000873497,0.000572202,1.62e-06,0.000453214,0.002277207,0.001156161,0.000864818,0.000340328,0.000196871
688.4,0.000211938,0.000470608,0.000292844,0.001385576,3.7345e-05,0.00061487,0.000159739,-0.000289199,-1.28992e-06,0.000908721,0.000706025,0.001101382,0.000243424,0.000607534,0.000207896,0.00035404,0.000207804,0.000369819,0.000983624,0.0003944,3.04602e-05,0.000897242,0.000490055,4.34e-05,0.000357242,0.00206363,0.001025279,0.000778122,0.000254908,0.000220476
689.2,0.000212314,0.000531986,0.000235812,0.001361874,7.01303e-05,0.000624995,0.000159474,-0.00028741,9.30371e-06,0.000901386,0.000585716,0.001108454,0.0002652,0.000619613,0.000259321,0.000364207,0.000243982,0.000348958,0.000897339,0.000304646,-1.91453e-05,0.000897302,0.000402299,2.63e-05,0.000333994,0.001907256,0.00093054,0.000728593,0.000293192,0.000144742
690.1,0.000196037,0.000524918,0.000248221,0.001356915,3.07407e-05,0.000693866,0.000236634,-0.000344442,2.14449e-05,0.000890676,0.000654752,0.001051744,0.000238969,0.000590692,0.00021223,0.000377082,0.000194993,0.000423525,0.000906691,0.000317131,-9.41713e-06,0.000884333,0.00032956,2.91e-05,0.000202384,0.001786003,0.000812386,0.000645678,0.000285784,0.000175088
690.9,0.000196333,0.000518956,0.000240319,0.001387603,6.69372e-05,0.000647505,0.000172761,-0.000347143,5.76259e-05,0.000909894,0.000580992,0.001019199,0.000267201,0.00062717,0.000287172,0.000378969,0.000284334,0.000342451,0.000955011,0.000299566,2.08507e-05,0.000929147,0.000258091,3.88e-05,0.000220472,0.001597733,0.000750695,0.000595738,0.000313554,9.6e-05
691.8,0.000190434,0.000567148,0.000264856,0.001372406,5.72104e-05,0.00063366,0.000207904,-0.000279403,1.66478e-05,0.000915642,0.000668461,0.001174354,0.00022792,0.000592273,0.000167153,0.000364463,0.000227026,0.000359155,0.000909392,0.000414941,-1.98694e-06,0.000920687,0.000228563,2.82e-05,0.000156908,0.001581462,0.000677686,0.000558779,0.000402354,0.000157978
692.6,0.000191833,0.000499858,0.000237966,0.001392734,7.73859e-05,0.00060672,0.000210805,-0.000350012,8.28645e-05,0.000848934,0.000592628,0.001096326,0.000237519,0.000629657,0.000213428,0.000380627,0.000268675,0.000357511,0.000948444,0.000298704,4.36036e-05,0.000928579,0.000199518,-1.23e-05,0.000115271,0.001466343,0.000631022,0.000528774,0.000341046,5.51e-05
693.5,0.000208777,0.000516581,0.000233417,0.00138277,3.96049e-05,0.000608056,0.000188799,-0.000314895,2.33499e-05,0.000864504,0.000601711,0.001082676,0.000241399,0.00057467,0.000204802,0.00036635,0.000201497,0.000330574,0.000911272,0.000326763,1.08601e-05,0.000912203,0.000159212,2.31e-05,6.88e-05,0.001401666,0.000589371,0.000493801,0.000341327,0.000122197
694.3,0.000210662,0.000459872,0.000254059,0.001337139,7.63366e-06,0.000681894,0.000117834,-0.000311384,8.27321e-05,0.000878682,0.00057917,0.001177777,0.000271886,0.000556795,0.000155381,0.000392737,0.000246765,0.000416493,0.000921363,0.000353913,3.85269e-05,0.000901356,0.000147517,1.14e-05,3.45e-05,0.001307224,0.00056393,0.000453398,0.000376938,8.77e-05
695.2,0.000256329,0.000463831,0.000236286,0.001349298,7.64932e-05,0.000690628,0.000130666,-0.000316187,2.04276e-05,0.000884678,0.000638139,0.001064368,0.000271729,0.000557228,0.000133551,0.000422986,0.000215768,0.000370011,0.000955569,0.000349971,2.77187e-05,0.000826368,0.000110111,4.6e-06,2.47e-05,0.001209747,0.000508625,0.000450509,0.00034863,8.44e-05
696.1,0.000202489,0.000434016,0.00024256,0.001368313,4.70788e-05,0.000661476,0.000138102,-0.000326162,0.000112008,0.000886358,0.000635712,0.001069178,0.000262717,0.000629872,0.000152945,0.000414606,0.000235955,0.000394227,0.000917833,0.000319019,9.41144e-05,0.000918948,6.43e-05,-5.86e-05,2.92e-05,0.001197479,0.000493352,0.000440373,0.000371639,7.79e-05
696.9,0.000242819,0.000519084,0.000234685,0.00134957,5.74741e-05,0.000739887,0.000187493,-0.000277094,-1.12144e-05,0.000863947,0.000667215,0.001015647,0.000221932,0.000533801,0.000138822,0.000399594,0.000202825,0.000384853,0.000946116,0.00030217,6.36436e-05,0.000864593,7.56e-06,-5.13e-06,1.1e-05,0.001118899,0.000450652,0.000420711,0.000349101,9.49e-05
697.8,0.000280875,0.000489024,0.000271762,0.001354965,0.000113867,0.000697973,0.000141611,-0.000339137,5.66319e-05,0.00084922,0.000582477,0.00115939,0.000242871,0.000670349,0.000210868,0.000387193,0.000251858,0.00039438,0.000957508,0.00034345,1.96146e-05,0.00093631,7.1e-06,-7.38e-05,-4.15e-06,0.001083679,0.000452066,0.000392865,0.000348714,1.75e-05
698.6,0.000226466,0.000522928,0.00024409,0.001319321,9.72866e-05,0.00073724,0.000224452,-0.000277435,-2.69716e-06,0.000850979,0.000712976,0.001166668,0.000310259,0.00057459,0.000235658,0.000331198,0.000218258,0.000406866,0.000910547,0.000372794,3.21492e-05,0.000903537,8.37e-06,1.27e-05,-3.86e-05,0.000969462,0.000410678,0.000393155,0.000377232,7.49e-05
699.5,0.000278071,0.000532873,0.00027416,0.001467123,6.68837e-05,0.00064347,0.000185394,-0.000515318,4.06758e-05,0.000899154,0.000607356,0.001057832,0.000237118,0.000484973,0.000301262,0.000401674,0.000282676,0.000349161,0.000862997,0.00028841,-2.47729e-05,0.000849773,4.14e-05,-7.65e-06,-2.77e-05,0.000973853,0.000424169,0.000354122,0.000579767,8.71e-05
700.3,0.000247934,0.000499413,0.000280489,0.001316907,0.000137157,0.000604377,0.000194793,-0.000372247,2.59189e-05,0.000898223,0.000670762,0.001100516,0.000289959,0.000564333,0.000182758,0.000352616,0.000192603,0.000337276,0.000887245,0.00031421,4.49424e-05,0.000879124,8.61e-06,-1.18e-05,-7e-05,0.000959964,0.00041072,0.000337874,0.000559476,4.9e-06
701.2,0.000274086,0.000546542,0.000288541,0.001381901,8.05831e-05,0.000628138,0.000221882,-0.000465204,6.01403e-05,0.000875838,0.000633088,0.001031097,0.00024095,0.000552338,0.000266229,0.000382108,0.000272963,0.000346344,0.000849704,0.000350137,6.08588e-05,0.000890295,-3.64e-05,-5.18e-05,-1.34e-05,0.000877902,0.000383535,0.000315437,0.00051645,0.000126621
702.0,0.000301997,0.00048623,0.000275556,0.001358628,9.65084e-05,0.000733929,0.000228688,-0.000416995,2.61087e-05,0.000892995,0.000721684,0.001050495,0.000264787,0.000521019,0.000171026,0.000399297,0.000235338,0.000371528,0.00095215,0.000319161,1.74378e-06,0.000872572,7.74e-06,9.07e-06,-5.9e-05,0.000880458,0.000394973,0.000329667,0.000513836,0.000132571
702.9,0.00031574,0.000468614,0.000343986,0.001375476,7.36861e-05,0.00062725,0.000162612,-0.000438065,2.90097e-05,0.000854157,0.000610288,0.001106545,0.000250214,0.000507698,0.000173221,0.000420698,0.000222266,0.000320344,0.000946255,0.000270677,-8.64648e-06,0.00081005,-7.04e-05,-6.73e-05,-6.24e-05,0.000734621,0.000380382,0.000335764,0.000516133,-3.33e-06
703.7,0.000284048,0.000529784,0.000264754,0.001335084,7.21417e-05,0.000769646,0.000178442,-0.000458504,5.68558e-06,0.000857765,0.000657284,0.001007165,0.000251151,0.000598672,0.000146567,0.000384428,0.000245506,0.000369834,0.000920454,0.000266366,2.06553e-05,0.000917408,-1.48e-05,-1.18e-05,-8.63e-05,0.000829442,0.000375464,0.000315257,0.000496843,5.93e-05
704.6,0.000268929,0.000492945,0.000275213,0.001415798,5.7622e-05,0.000709178,0.000193627,-0.000457892,8.70596e-05,0.000833375,0.000630797,0.000989141,0.00023083,0.000542575,0.000235763,0.000381186,0.000215078,0.000369706,0.000817678,0.000253589,7.49488e-05,0.000840066,-7.93e-05,-6.29e-05,-8.46e-05,0.000680183,0.000366762,0.000318471,0.00045666,2.32e-05
705.4,0.000290184,0.000450775,0.000313969,0.001305488,0.000105433,0.000630276,0.000156425,-0.000427011,3.69026e-05,0.000827726,0.000583266,0.001169381,0.000286094,0.000618133,0.000133347,0.000470395,0.000179723,0.00024299,0.000959747,0.000441389,1.02422e-05,0.000938469,8.05e-06,-5.31e-05,-8.32e-05,0.000685945,0.000357481,0.00030665,0.000541704,1.69e-05
706.3,0.00028595,0.000513452,0.000318352,0.001424235,5.23622e-05,0.000680876,0.000186276,-0.000467418,7.44053e-05,0.000864178,0.000694214,0.001072281,0.000251357,0.000524682,0.000211693,0.000443011,0.000240633,0.000350009,0.000877607,0.000331245,7.3266e-05,0.000834001,-8.7e-05,-5.09e-05,-4.91e-05,0.000700227,0.000358081,0.000314584,0.000506803,7.24e-05
707.1,0.000282063,0.000510822,0.000317951,0.001349076,0.000106463,0.000600396,0.000225291,-0.000448445,1.87378e-05,0.000870744,0.000689587,0.001118528,0.000324316,0.000635738,0.000206682,0.000421306,0.000224871,0.000313983,0.000879471,0.000379857,3.58186e-05,0.000901985,-2.72e-05,-1.26e-05,-0.000126902,0.000617302,0.000349143,0.0003055,0.000444769,-2.27e-05
708.0,0.00026871,0.00050952,0.000269724,0.001418895,7.46953e-05,0.000645805,0.000231304,-0.000477151,6.75546e-05,0.000884239,0.000599163,0.000982156,0.000250698,0.000577582,0.000268947,0.00041157,0.000247285,0.000329194,0.000842243,0.000234482,2.52932e-05,0.000879158,-6.31e-05,3.63e-06,-5.96e-05,0.000590296,0.000331023,0.000302521,0.000419717,2.72e-05
708.9,0.00025989,0.000485405,0.000350512,0.001293348,7.73923e-05,0.000696888,0.000141957,-0.000447292,3.32314e-05,0.00083229,0.000702157,0.001059787,0.000265955,0.000649166,0.000134773,0.000400197,0.000171062,0.000359409,0.000910145,0.000392879,4.43332e-05,0.000972668,-6.5e-05,-4.84e-05,-0.000114432,0.000561511,0.00036895,0.00030772,0.000446144,-2.4e-05
709.7,0.000284183,0.000487163,0.000297742,0.001430704,6.44184e-05,0.000681454,0.000149455,-0.000496699,0.000123085,0.000903314,0.000709569,0.001117147,0.000255626,0.000562563,0.000242505,0.00042358,0.000306508,0.000311134,0.00077136,0.000321076,0.000106553,0.000904817,-7.65e-05,-2.92e-05,-0.000101787,0.000576212,0.000339562,0.000315505,0.000483503,-8.32e-05
710.6,0.000309231,0.000436881,0.000286062,0.001291542,0.000123466,0.000716573,0.000150865,-0.000446034,9.89981e-05,0.000874626,0.000662763,0.000992711,0.00028505,0.000657784,0.000178408,0.000459516,0.000229944,0.000305674,0.000976654,0.000336432,7.19925e-05,0.000951021,-5.46e-05,-4.47e-05,-0.000122662,0.000513889,0.000352752,0.000297357,0.000403057,-6.57e-05
711.4,0.00029914,0.000560182,0.000321018,0.001441926,8.86328e-05,0.000695168,0.000193301,-0.000449963,0.000119917,0.000901303,0.000757343,0.001152284,0.000280437,0.000533627,0.000263704,0.000401145,0.000275802,0.000396706,0.000830804,0.000337369,1.29854e-05,0.00091393,-0.000104306,-3.31e-05,-0.000135834,0.000519196,0.000324882,0.00030137,0.000442076,-4.78e-05
712.3,0.000263366,0.000530482,0.00029435,0.001412152,0.000111208,0.000667249,0.000215913,-0.00050634,5.28918e-05,0.000880336,0.000715209,0.00099211,0.000275717,0.000686424,0.000141451,0.00038736,0.000251511,0.000360795,0.000857577,0.000324996,3.47064e-05,0.000976135,-6.09e-05,-1.34e-05,-0.000107135,0.0004177,0.000319743,0.000303612,0.000427645,-9.09e-05
713.1,0.000262106,0.000514243,0.000303653,0.001461834,6.03257e-05,0.000696732,0.000211863,-0.000417295,0.000173552,0.000901741,0.000656323,0.001089908,0.000266971,0.000617088,0.000214238,0.000440759,0.000323574,0.000330217,0.000810124,0.000238358,6.36026e-05,0.000899498,-6.98e-05,-1.45e-05,-0.000155683,0.000496013,0.000321836,0.000306518,0.000442887,-2.65e-05
714.0,0.000248277,0.000509995,0.00030726,0.001452381,0.000126331,0.000681056,0.000181336,-0.000452225,0.000102598,0.000890321,0.000653633,0.001080186,0.000278214,0.000693799,0.000126424,0.000400848,0.000293675,0.000303751,0.000890248,0.000302985,3.93366e-05,0.001004399,-9.58e-05,-6.39e-05,-9.62e-05,0.000440365,0.000333293,0.000280048,0.000458074,-7.68e-05
714.8,0.000224422,0.000516725,0.000350778,0.001390237,6.75511e-05,0.000688443,0.000205357,-0.000431845,9.49145e-05,0.000885668,0.000567502,0.001182055,0.00028496,0.000658899,0.000278651,0.00034928,0.000280377,0.000269738,0.000769943,0.000312028,2.88255e-05,0.000912605,-9.73e-05,-1.43e-05,-0.000111058,0.000397435,0.000301671,0.000302776,0.00041547,-9.55e-05
715.7,0.00025709,0.000518408,0.000304898,0.001213558,0.000140235,0.000641487,0.000201478,-0.000445938,0.000107845,0.000795217,0.000591944,0.001101596,0.000291408,0.000662471,8.84808e-05,0.000379645,0.000174279,0.000297115,0.000968505,0.000353933,4.13181e-05,0.000974229,-5.21e-05,-2.14e-05,-7.65e-05,0.000441818,0.000327839,0.000303847,0.00042712,-0.000114542
716.5,0.000262112,0.000572304,0.000338749,0.00142786,6.62967e-05,0.000621878,0.000289823,-0.00044274,0.00016987,0.000884351,0.000663655,0.001036214,0.000270382,0.000643368,0.000280195,0.000420568,0.000282249,0.000290014,0.000803536,0.000299628,9.15767e-05,0.000969091,-5.76e-05,3.21e-05,-0.000157785,0.000447434,0.000319108,0.000299329,0.000435753,-9.64e-05
717.4,0.000270012,0.000485972,0.000303636,0.001317147,9.255e-05,0.000715844,0.000201375,-0.000446866,6.90013e-05,0.000829808,0.0006623,0.001021726,0.000306426,0.000728194,0.000103586,0.000392032,0.000185113,0.000292339,0.000908792,0.000290933,-3.00744e-05,0.001051068,-0.000109429,-6.34e-05,-0.000120659,0.000420315,0.000286405,0.000298317,0.000346242,-9.62e-05
718.2,0.000243313,0.00054107,0.000344558,0.001378901,0.000104554,0.000658041,0.000257067,-0.000466956,8.18677e-05,0.000823288,0.000729546,0.001128596,0.000306615,0.000664629,0.000239837,0.00038445,0.000246571,0.000325387,0.000842942,0.000297483,8.43994e-05,0.000966901,-8.95e-05,-8.28e-05,-0.000132079,0.000381783,0.000293611,0.000297547,0.000437709,-0.000103128
719.1,0.000254709,0.000525716,0.000357129,0.001194713,6.6211e-05,0.000729078,0.000192116,-0.000437333,0.000157939,0.000748887,0.000666023,0.001051493,0.000278041,0.000626967,0.000127802,0.000453358,0.00016153,0.000355428,0.000870444,0.000355563,0.000146678,0.000982521,-8.09e-05,-3.58e-05,-0.000104964,0.000341654,0.000303041,0.000283608,0.000415749,-0.000170903
719.9,0.000255183,0.00052928,0.000362796,0.001324315,5.51304e-05,0.000729247,0.000178218,-0.000510636,0.000161042,0.000836258,0.000628364,0.001099362,0.000292748,0.000652966,0.000190189,0.000419125,0.00025012,0.000355486,0.000806361,0.000309412,0.000136673,0.001022382,-7.66e-05,-3.1e-05,-0.000153873,0.000383588,0.000312958,0.000294412,0.000429604,-7.7e-05
720.8,0.0002594,0.000504008,0.000325996,0.001361597,0.000110781,0.000673422,0.000231967,-0.00048319,8.22344e-05,0.000824486,0.000664824,0.001052698,0.000259675,0.00067579,0.000214827,0.000425068,0.000206725,0.000337231,0.000911124,0.000312854,9.4256e-05,0.000974496,-9.37e-05,-4.44e-05,-0.000156346,0.000328322,0.000300611,0.000317566,0.000393907,-0.000140789
721.7,0.000239773,0.000506816,0.000336881,0.001432902,8.31975e-05,0.000666737,0.000173377,-0.000489202,0.00011342,0.000869201,0.000654395,0.001154234,0.000264882,0.000692787,0.000222679,0.000344795,0.000211312,0.000288601,0.000783334,0.00033197,9.20346e-05,0.000955282,-0.000111602,-6.5e-05,-0.000178246,0.000396408,0.000274546,0.000296017,0.000394813,-9.8e-05
722.5,0.000291569,0.000508731,0.000316968,0.001327851,8.15759e-05,0.000719121,0.000161281,-0.000458874,0.000105158,0.00085457,0.000581976,0.001088019,0.000255067,0.000715873,0.000111871,0.00043278,0.000245373,0.000255922,0.000964218,0.000283211,0.000110702,0.000989975,-0.000112512,-2.55e-05,-8.15e-05,0.000345965,0.00030727,0.000302863,0.000435964,-0.000176308
723.4,0.000228104,0.000441656,0.000271671,0.001324476,8.15803e-05,0.000669532,0.000175038,-0.000515776,0.000163813,0.000799983,0.000650215,0.000998437,0.000310034,0.000613488,0.000211594,0.000413694,0.000238157,0.000291881,0.000819223,0.0002911,0.0001091,0.000930391,-0.000101586,-8.16e-05,-0.000159246,0.000418729,0.000302327,0.000281924,0.000415628,-9.86e-05
724.2,0.000260763,0.000445701,0.000314128,0.001346394,5.47216e-05,0.000630479,0.000127667,-0.000475285,6.66405e-05,0.000855212,0.000609998,0.00115865,0.00028663,0.000641958,1.12999e-05,0.000397337,0.000223943,0.000253866,0.000843037,0.000289192,6.22485e-05,0.000977235,-7.36e-05,6.88e-06,-0.000105824,0.00037483,0.000310927,0.000303556,0.000377823,-0.000152805
725.1,0.00024442,0.000413769,0.000303691,0.001427091,3.78454e-06,0.000602751,7.48528e-05,-0.000495285,0.00012882,0.000808032,0.000565977,0.001127385,0.000217249,0.000625179,0.000110373,0.000393256,0.000259031,0.000377386,0.000748751,0.000241296,0.000115442,0.000947037,-7.55e-05,-1.85e-05,-0.000102726,0.000338254,0.000284112,0.000289965,0.000449805,-0.00019253
725.9,0.000271378,0.000407029,0.000270796,0.001264549,1.38809e-05,0.000627292,0.000169071,-0.000407686,0.000134724,0.000821965,0.00058434,0.001051797,0.000264121,0.000691017,0.000130682,0.000434261,0.000207674,0.000251965,0.00091428,0.000320826,0.000124162,0.000984687,-6.74e-05,-1.4e-05,-9.96e-05,0.000352569,0.000279538,0.000300801,0.00042369,-9.72e-05
726.8,0.000202543,0.000431228,0.000256933,0.001344819,5.96014e-05,0.000669584,9.7001e-05,-0.00050648,0.000160493,0.000792531,0.000630116,0.000985482,0.000302102,0.000676796,0.000125708,0.000327213,0.000154343,0.000302066,0.000711829,0.000207308,7.45338e-05,0.000964423,-9.61e-05,-6.87e-05,-0.000106408,0.000305361,0.000283493,0.000312474,0.000408006,-0.000207215
727.6,0.000184138,0.000511781,0.00030806,0.001273889,7.71655e-05,0.000704412,0.000202524,-0.00051799,0.000100336,0.000834879,0.000607379,0.001111393,0.000268361,0.000698112,0.00013392,0.000365015,0.000219341,0.000242585,0.000776327,0.000360113,5.50097e-05,0.00094796,-0.000108789,-4.82e-05,-0.000121422,0.000321806,0.000268878,0.000319612,0.000427468,-0.000193888
728.5,0.000200116,0.000445498,0.000285104,0.001359037,7.80922e-05,0.000647798,0.000113008,-0.000462734,0.00014022,0.000838299,0.000639221,0.001133608,0.000264907,0.000659336,0.000178474,0.000360172,0.000195381,0.000302785,0.000742162,0.000287836,0.000168268,0.000975449,-0.000146254,-0.000160965,-0.000107439,0.000430669,0.000281283,0.000331922,0.000506927,-0.000180695
729.3,0.00026072,0.000482748,0.000301274,0.001266825,4.59485e-05,0.00067738,0.000170361,-0.000510636,9.8214e-05,0.000766828,0.000643354,0.000977191,0.000284459,0.000674936,0.000150616,0.000416852,0.000123058,0.000327292,0.000928665,0.000258521,1.15228e-05,0.001031956,-0.000120431,-0.000109482,-0.000111964,0.000338308,0.000291282,0.000315476,0.000408038,-0.000233815
730.2,0.000192451,0.000414457,0.000287724,0.001419591,5.33059e-05,0.000649405,0.000167111,-0.000490656,0.000172061,0.000838537,0.000550999,0.000940355,0.000272938,0.000675612,5.06379e-05,0.000336643,0.000203511,0.000297916,0.000784577,0.00024286,2.42059e-05,0.000942919,-0.000114025,-6.96e-05,-6.22e-05,0.000284261,0.000287353,0.000302616,0.000426354,-0.000173313
731.0,0.000226752,0.000456117,0.0003059,0.001323777,6.86135e-05,0.00071364,0.000130902,-0.000555909,0.000157394,0.000803704,0.000571884,0.000984807,0.000251525,0.000654131,8.15985e-05,0.000423658,0.000191766,0.000290231,0.000748049,0.000327445,0.000135507,0.000966916,-3.1e-05,-2.89e-05,-0.000109206,0.000331812,0.00027183,0.000326887,0.000397459,-0.000223632
731.9,0.000208351,0.000315227,0.000321302,0.001262464,8.36781e-05,0.000700863,0.000113443,-0.000531264,0.000147826,0.000766441,0.000573475,0.001116901,0.000280256,0.00067431,2.6303e-05,0.000373166,0.000132081,0.000220489,0.000634162,0.000271172,8.06541e-05,0.000966863,-9.15e-05,-4.13e-05,-9.91e-05,0.00035679,0.000271742,0.000315921,0.000423264,-0.000247691
732.7,0.000215249,0.000430795,0.000391376,0.001260385,4.19095e-05,0.000779508,0.000187956,-0.000553573,0.000187363,0.000798872,0.000652488,0.001171012,0.000251611,0.000718602,0.000104794,0.000337726,0.000190929,0.000298624,0.000730097,0.000316098,9.51005e-05,0.001022641,-5.08e-05,2.55e-05,-0.000105865,0.000262671,0.000256411,0.000294278,0.00044484,-0.00020117
733.6,0.000237019,0.000419031,0.000306785,0.001338283,1.19332e-05,0.000724174,0.000221106,-0.000519413,0.00018911,0.000776341,0.000700286,0.000999537,0.000271684,0.000765856,0.000154168,0.000390743,0.000148305,0.000314275,0.000804438,0.000299571,0.000159992,0.001050406,-0.000153165,-6.76e-05,-0.00011121,0.000374417,0.000289408,0.000319386,0.000442929,-0.000221955
734.5,0.000250009,0.000452992,0.000327081,0.001167922,0.000105665,0.000760048,0.000175473,-0.000483139,0.000143817,0.000799288,0.000660438,0.001085248,0.000282237,0.000652773,7.11063e-05,0.000406503,0.000102226,0.000261943,0.000893921,0.000340607,8.27086e-05,0.00091249,-0.000111514,-0.000109592,-5.19e-05,0.00033495,0.000266979,0.000313159,0.000419208,-0.000209684
735.3,0.0002412,0.000434524,0.000370284,0.001389122,9.78185e-05,0.000757692,0.000146267,-0.000556083,0.000169683,0.000822118,0.000708394,0.00116849,0.000292195,0.000641282,0.000225244,0.000360475,0.000238504,0.000328061,0.000718226,0.00026741,0.000118339,0.000911213,-8.53e-05,-2.79e-05,-0.00014624,0.000311028,0.000283909,0.000311346,0.000385036,-0.000234977
736.2,0.000273408,0.000424766,0.000357263,0.001338179,6.81066e-05,0.000844416,0.000128174,-0.000456632,0.000151694,0.000785372,0.00077748,0.000988767,0.00027358,0.000685264,0.000174563,0.000375102,0.000235837,0.000355258,0.000828753,0.000252915,5.65969e-05,0.000989447,-0.000132348,-7.38e-05,-8.06e-05,0.000320867,0.000299868,0.000316344,0.000385854,-0.000221197
737.0,0.000184599,0.000434626,0.00030768,0.001370035,8.48589e-05,0.000647578,0.0001417,-0.000505398,0.00018303,0.000802489,0.000560727,0.001086896,0.000290534,0.000684541,0.000184647,0.000385548,0.000220416,0.000218336,0.000728118,0.000265473,8.29564e-05,0.000939729,-0.000153342,-0.000100747,-0.000129892,0.000442459,0.000273114,0.00031414,0.000416813,-0.000205309
737.9,0.000255141,0.00052986,0.000389932,0.00128849,0.000101647,0.000733368,0.000210961,-0.000474498,0.000161833,0.000828631,0.000613627,0.00111952,0.000292756,0.000624252,0.000347886,0.000382407,0.000212325,0.000285553,0.000877717,0.000359808,6.78215e-05,0.000973986,-0.000109917,-5.94e-05,-0.000133416,0.00033084,0.000274969,0.000312078,0.000453001,-0.000276386
738.7,0.000255085,0.000383954,0.000381498,0.001330328,6.9105e-05,0.000699614,0.000167904,-0.000470015,0.000246199,0.000793521,0.000582663,0.001121111,0.000296771,0.000718624,0.000164829,0.000384198,0.000223839,0.000235546,0.000842785,0.000280327,0.000106403,0.000970781,-0.000164797,-0.00011532,-0.000196689,0.000336754,0.000287038,0.000308377,0.000456176,-0.00030345
739.6,0.000284915,0.00043951,0.000330757,0.001294827,0.000126737,0.000768598,0.000209557,-0.000504342,0.000150308,0.000841209,0.000559196,0.001009104,0.000252356,0.000649362,0.000324008,0.000423108,0.000252183,0.000288284,0.000864472,0.000273377,4.54513e-05,0.000905348,-7.97e-05,-3.05e-05,-0.000104102,0.000316561,0.000300102,0.000346344,0.000425222,-0.000332321
